Geneid,GeneSymbol,logFC,AveExpr,P.Value,adj.P.Val,DMSO1_S1,DMSO2_S2,DMSO3_S3,PAN_1_S7,PAN_2_S8,PAN_3_S9,AvgCase,AvgControl,FoldChange,log2FC_Actual
ENSG00000117480.16,FAAH,-7.195393281,11.80746937,6.70E-05,0.000708655,15.38852465,15.03249717,15.79447621,8.976859608,8.410967857,7.241490724,8.209772729,15.40516601,0.532923353,-0.90800004
ENSG00000055118.16,KCNH2,-7.204184091,19.241909,3.82E-05,0.00049957,22.83109972,23.3589928,22.34191062,16.35112394,14.99704693,15.57128,15.63981696,22.84400105,0.684635626,-0.546591728
ENSG00000100324.14,TAB1,-7.211288082,18.37737213,0.002417321,0.008744153,22.90288465,23.47730342,19.56886044,15.4148678,14.07036896,14.82994751,14.77172809,21.98301617,0.671960934,-0.573550733
ENSG00000103356.18,EARS2,-7.220433525,27.77166922,0.001731761,0.006743582,29.88077759,32.65991516,31.60496519,25.88140118,23.3747831,23.22817308,24.16145245,31.38188598,0.769917158,-0.377224873
ENSG00000135912.11,TTLL4,-7.220954855,32.3018169,0.001266999,0.005371695,35.66327035,34.54516132,37.52845132,28.13107534,30.02407421,27.91886887,28.69133947,35.91229433,0.798928055,-0.323862503
ENSG00000176108.9,CHMP6,-7.232016677,18.4813092,0.000954895,0.004356181,22.6814066,22.8768219,20.73372411,15.08424667,13.43883809,16.07281782,14.86530086,22.09731754,0.672719702,-0.571922585
ENSG00000160917.15,CPSF4,-7.232721034,35.0654314,0.001817934,0.006982818,40.26028486,38.93022174,36.85486915,32.07018609,32.17315793,30.10386862,31.44907088,38.68179192,0.813020011,-0.298637233
ENSG00000165934.13,CPSF2,-7.239675244,24.64921574,0.001810441,0.006961617,27.12593157,27.34417619,30.33705232,19.94691708,22.02556367,21.1156536,21.02937811,28.26905336,0.743901037,-0.426817386
ENSG00000152348.16,ATG10,-7.240712353,24.95991814,0.000156377,0.001219062,28.26919548,28.17489018,29.2967373,21.49747836,22.24900456,20.27220298,21.33956197,28.58027432,0.746653504,-0.421489201
ENSG00000129933.21,MAU2,-7.25523853,17.24710217,0.001449749,0.005931224,22.6496751,21.03426922,18.94021999,13.29143761,13.19191274,14.37509836,13.61948291,20.87472144,0.652439025,-0.616085016
ENSG00000101974.14,ATP11C,-7.25556223,8.751671065,4.58E-05,0.000557067,11.70078584,12.08703144,13.35053926,5.216800566,4.868989794,5.285879492,5.123889951,12.37945218,0.413902802,-1.272636078
ENSG00000148019.14,CEP78,-7.286911223,21.81626857,0.002282563,0.008358081,24.62104143,24.50665444,27.25147667,18.47529524,16.47386442,19.56927921,18.17281296,25.45972418,0.713786718,-0.486435039
ENSG00000176014.13,TUBB6,-7.300162043,48.72096565,0.00081201,0.003867687,52.13908928,53.30509379,51.66895695,44.91461387,46.65603333,43.6420067,45.07088463,52.37104667,0.86060691,-0.216573671
ENSG00000182551.14,ADI1,-7.313872824,9.152087053,0.000786566,0.003773665,12.94353747,13.49610373,11.98742919,6.372052084,6.400829812,3.712570028,5.495150641,12.80902347,0.429006212,-1.220929555
ENSG00000004487.17,KDM1A,-7.31473987,52.8483182,0.001473763,0.005998177,55.71465653,55.7608774,58.0415305,47.49379465,49.80443081,50.27461935,49.19094827,56.50568814,0.87054861,-0.200003237
ENSG00000140332.17,TLE3,-7.320788335,27.09595974,0.000639723,0.003259736,30.60555653,31.40819961,30.25530558,25.18012456,22.82297357,22.30359859,23.43556557,30.75635391,0.761974766,-0.392184873
ENSG00000165526.9,RPUSD4,-7.322712785,32.47570558,0.001096965,0.004846606,37.19133978,35.78970935,35.43013679,30.19604883,27.03891884,29.2080799,28.81434919,36.13706197,0.797362807,-0.326691782
ENSG00000152256.14,PDK1,-7.326603026,12.41533157,4.27E-05,0.000531761,15.60476488,16.11131211,16.51982225,8.955543747,9.387329169,7.913217247,8.752030054,16.07863308,0.544326748,-0.877455164
ENSG00000099956.20,SMARCB1,-7.330866491,10.60233441,1.24E-05,0.000265764,13.74138374,14.82252503,14.23939418,7.389719679,6.724894159,6.696089649,6.936901163,14.26776765,0.486193869,-1.040396393
ENSG00000114859.16,CLCN2,-7.335647245,12.68584651,0.001200033,0.005165096,18.329943,15.88014111,14.85092629,9.76230419,8.811601964,8.480162512,9.018022889,16.35367013,0.55143725,-0.858731369
ENSG00000171124.13,FUT3,-7.34774905,13.86752645,0.00065042,0.003303908,16.10922281,17.63409238,18.88088774,10.20938755,11.08763013,9.283938091,10.19365193,17.54140098,0.5811196,-0.783092979
ENSG00000155561.15,NUP205,-7.360305675,29.61056906,0.000754605,0.003662655,32.78654144,31.93559417,35.15003008,25.73522556,26.40774016,25.64828295,25.93041622,33.2907219,0.778908199,-0.360474791
ENSG00000143674.11,MAP3K21,-7.367943362,14.62323201,0.000407368,0.002367495,18.61677122,17.36494763,18.93989223,10.34731034,10.11042477,12.36004588,10.93926033,18.30720369,0.597538571,-0.742896253
ENSG00000169371.14,SNUPN,-7.414327281,8.206113682,0.000337954,0.002076366,12.27274476,13.07546919,10.39161802,4.88983281,4.077389578,4.529627737,4.498950041,11.91327732,0.377641678,-1.404910099
ENSG00000115526.11,CHST10,-7.426543177,13.06296931,6.57E-05,0.000698089,16.34394183,16.09874653,17.88603433,9.152488861,9.331007735,9.565596564,9.34969772,16.7762409,0.557317803,-0.843427855
ENSG00000132326.12,PER2,-7.426801074,5.578604024,3.43E-07,4.46E-05,9.12119278,9.221340387,9.533480515,1.797641414,2.067119997,1.73084905,1.865203487,9.292004561,0.200732089,-2.316656831
ENSG00000105854.13,PON2,-7.430201876,9.594893837,0.000207016,0.001479724,12.72368599,12.42483517,14.78146316,5.994541468,5.820893791,5.82394344,5.879792899,13.30999478,0.441757717,-1.178672759
ENSG00000132535.21,DLG4,-7.438235476,9.226475758,4.42E-05,0.000542518,13.64966056,13.11955241,12.06756751,5.22019834,5.316713732,5.985161987,5.50735802,12.9455935,0.425423371,-1.233028805
ENSG00000186660.15,ZFP91,-7.443405623,26.58271384,0.002643617,0.009354949,29.14088591,29.33716926,32.43519478,21.32137967,23.11157127,24.15008213,22.86101102,30.30441665,0.754378851,-0.406638863
ENSG00000164038.16,SLC9B2,-7.454841216,7.048321292,1.48E-06,8.76E-05,10.48557474,10.61026221,11.23138874,3.248833909,3.283025007,3.430843135,3.320900684,10.7757419,0.30818302,-1.698140718
ENSG00000180098.9,TRNAU1AP,-7.45627452,12.32410845,0.000353918,0.002145194,17.23807234,15.88361603,15.03504877,9.660165552,7.845458646,8.282289376,8.595971191,16.05224571,0.535499602,-0.901042592
ENSG00000132478.10,UNK,-7.461836609,17.26433468,1.77E-05,0.000321821,21.37116024,20.63126718,20.98333154,14.19764316,13.47973738,12.9228686,13.53341638,20.99525299,0.644594108,-0.633537093
ENSG00000101004.15,NINL,-7.463370965,7.517809324,3.29E-05,0.000459971,10.96648739,12.1361922,10.64580484,4.161520031,3.654019365,3.542832128,3.786123842,11.24949481,0.336559455,-1.571066708
ENSG00000189180.16,ZNF33A,-7.470359121,8.688430557,0.000763629,0.00369713,10.91692024,12.04200869,14.31190143,4.965368584,4.698080402,5.196304003,4.953250997,12.42361012,0.398696591,-1.326636827
ENSG00000166900.17,STX3,-7.47056246,35.98341981,0.001431101,0.005875499,38.24745311,38.97975764,41.92889238,31.80146049,32.86235726,32.080598,32.24813858,39.71870104,0.811913223,-0.300602554
ENSG00000125124.13,BBS2,-7.470980859,27.77314016,0.001314614,0.00551367,32.06971564,30.06518608,32.39099006,22.3163185,24.53986298,25.25676773,24.03764973,31.50863059,0.762890969,-0.39045121
ENSG00000100350.15,FOXRED2,-7.479092842,39.83420391,0.001661079,0.006537576,42.75032331,44.64511457,43.3258131,37.16492522,33.94448321,37.17456403,36.09465749,43.57375033,0.828357835,-0.271673975
ENSG00000203485.14,INF2,-7.48413205,14.26192137,0.000296491,0.001891893,17.20567285,18.96156703,17.8447223,11.64953032,9.471829789,10.43820592,10.51985534,18.00398739,0.584306971,-0.775201593
ENSG00000112701.18,SENP6,-7.487428196,11.40235508,2.79E-05,0.000415187,14.59550533,14.9915529,15.85114929,7.09047176,8.089433251,7.796017926,7.658640979,15.14606917,0.505652053,-0.983783108
ENSG00000151892.15,GFRA1,-7.489942205,5.893708733,6.19E-07,5.85E-05,9.392928598,9.542134917,9.980975992,2.070997156,2.295169059,2.080046677,2.148737631,9.638679836,0.222928624,-2.165346226
ENSG00000117682.17,DHDDS,-7.497538535,28.45311379,0.001609248,0.006403119,32.82081673,31.18338272,32.60144972,22.7765848,24.77974682,26.55670194,24.70434452,32.20188305,0.767170804,-0.382380277
ENSG00000138944.8,SHISAL1,-7.499097939,7.389275762,2.70E-07,4.01E-05,11.1161863,11.38038198,10.91990591,3.549835829,3.583520557,3.78582399,3.639726792,11.13882473,0.326760397,-1.613694954
ENSG00000198924.8,DCLRE1A,-7.5142282,16.63998731,0.000447482,0.002519705,19.28513059,19.91384673,21.99232691,13.37830168,13.10471802,12.16559994,12.88287321,20.39710141,0.631603136,-0.662909761
ENSG00000138614.15,INTS14,-7.521528287,21.71343952,0.000140696,0.001139988,26.19112002,24.3478438,25.88364719,18.71117901,17.44239403,17.7044531,17.95267538,25.47420367,0.704739415,-0.504838192
ENSG00000140534.14,TICRR,-7.551262641,14.59177826,8.38E-05,0.000816372,18.55610931,17.50694182,19.03917763,10.03212849,11.45205294,10.9642594,10.81614694,18.36740958,0.588877103,-0.763961516
ENSG00000140416.23,TPM1,-7.591559927,48.36950081,0.001193897,0.005146062,50.44483916,53.91584779,52.13515538,44.40680333,45.58119012,43.7331691,44.57372085,52.16528078,0.854471023,-0.226896526
ENSG00000130638.17,ATXN10,-7.603031439,12.2109647,4.02E-05,0.000516525,15.99410298,15.19792929,16.84540897,7.971911675,8.585950855,8.670484398,8.409448976,16.01248041,0.525180906,-0.929113629
ENSG00000033050.9,ABCF2,-7.606404236,20.66870175,0.000558813,0.002953369,23.78851627,25.13545224,24.49174308,15.4892668,16.62379829,18.4834338,16.86549963,24.47190386,0.689178076,-0.537051287
ENSG00000138346.15,DNA2,-7.626063439,10.13159364,9.23E-05,0.000864161,13.11909328,13.5496554,15.16512739,6.08197434,6.495301502,6.37840991,6.318561917,13.94462536,0.453118084,-1.142041026
ENSG00000152455.16,SUV39H2,-7.640994531,13.58334134,0.001819463,0.006987423,18.08517627,15.13752794,18.98881162,9.837932231,8.859788133,10.59081187,9.762844077,17.40383861,0.56095924,-0.834032149
ENSG00000205981.8,DNAJC19,-7.641672799,48.11861087,0.001273294,0.005390556,49.83126277,53.27412983,52.71294921,44.56144088,43.39370412,44.93817841,44.29777447,51.93944727,0.852873429,-0.229596442
ENSG00000157653.12,C9orf43,-7.65232758,17.16964959,7.19E-07,6.26E-05,21.22001656,20.78250318,20.9849204,13.51730179,13.02433157,13.48882404,13.3434858,20.99581338,0.635530787,-0.65396608
ENSG00000163125.15,RPRD2,-7.660896925,11.04554183,2.42E-06,0.000113916,14.6132308,14.87383294,15.14090714,7.317942836,7.55124713,6.776090138,7.215093368,14.87599029,0.485016004,-1.043895742
ENSG00000196968.11,FUT11,-7.665130819,11.48900759,0.000656037,0.003324054,15.41623718,13.89142591,16.65705589,8.854244389,7.02176234,7.0933198,7.656442177,15.321573,0.499716457,-1.000818364
ENSG00000147601.15,TERF1,-7.668126311,19.38548151,0.000289296,0.00185774,23.26730228,22.47862987,23.91270186,14.44959887,15.30830499,16.89635122,15.55141836,23.21954467,0.669755526,-0.578293515
ENSG00000007923.16,DNAJC11,-7.673245102,21.09547327,0.000408927,0.002373302,25.55729103,25.8093182,23.42967825,16.42482244,17.24765994,18.10406978,17.25885072,24.93209582,0.692234253,-0.530667765
ENSG00000089022.14,MAPKAPK5,-7.683416619,17.70889563,0.000294446,0.001882818,20.09651149,22.22300899,22.33229133,13.76015395,13.22464093,14.61676707,13.86718732,21.55060394,0.643470937,-0.636053105
ENSG00000075399.14,VPS9D1,-7.717557267,21.68008285,0.000795341,0.003803478,25.30958267,25.62346592,25.68353588,19.81437871,16.27477702,17.37475693,17.82130422,25.53886149,0.697811225,-0.51909129
ENSG00000130560.9,UBAC1,-7.719532016,10.01522983,0.000722467,0.00354815,13.6477826,12.6771182,15.30008671,7.030038624,6.637990048,4.798362792,6.155463821,13.87499584,0.443637165,-1.172547864
ENSG00000168137.18,SETD5,-7.72631695,25.0533889,0.000333057,0.002053433,29.6882715,27.98478063,29.07659,20.49589439,22.59635799,20.4784389,21.19023042,28.91654737,0.732806381,-0.44849603
ENSG00000164402.14,SEPTIN8,-7.738366808,12.63554937,1.47E-05,0.000290642,15.70877128,16.72420369,17.08122336,8.718340929,8.966503737,8.614253246,8.766365971,16.50473278,0.531142557,-0.912828967
ENSG00000274523.5,RCC1L,-7.74699007,15.96955004,0.000552971,0.002929074,18.30783389,20.18842803,21.03287331,11.26963107,13.11754502,11.90098893,12.09605501,19.84304508,0.609586631,-0.714096831
ENSG00000143653.10,SCCPDH,-7.779278383,18.91302611,0.000132012,0.00109732,22.61205588,21.74795397,24.04798604,14.64619644,15.36890661,15.05505769,15.02338692,22.8026653,0.658843461,-0.601992369
ENSG00000113621.15,TXNDC15,-7.796145459,8.027018046,4.36E-06,0.000153812,11.90088151,12.39442288,11.47996793,4.376523153,3.765886305,4.244426492,4.128945317,11.92509078,0.346240158,-1.530155031
ENSG00000167695.15,TLCD3A,-7.825075161,6.991315921,0.001126649,0.004928346,12.61784283,10.49521768,9.59849999,1.845389808,3.00620378,4.384741434,3.078778341,10.9038535,0.282356906,-1.824408176
ENSG00000184640.20,SEPTIN9,-7.841182047,16.09359217,0.000393468,0.002308897,20.63818108,21.02376537,18.38060312,12.66154566,12.43844345,11.41901431,12.17300114,20.01418319,0.608218733,-0.717337843
ENSG00000143882.12,ATP6V1C2,-7.854526119,21.99494546,0.000415176,0.002391863,25.47884824,24.95411761,27.33365971,16.92949687,18.75281105,18.52073929,18.0676824,25.92220852,0.69699626,-0.520777179
ENSG00000146858.8,ZC3HAV1L,-7.860386346,8.921044037,0.001513617,0.006116872,14.70369626,11.43315733,12.41685804,4.711662041,3.792580391,6.468310161,4.990850864,12.85123721,0.388355672,-1.364549558
ENSG00000104980.8,TIMM44,-7.899922615,48.10192109,0.00110643,0.004872542,51.98894823,52.62088528,51.54581368,44.82533499,41.96288027,45.66766408,44.15195978,52.0518824,0.848229838,-0.237472861
ENSG00000065802.12,ASB1,-7.901789511,18.97865708,0.002815665,0.009845293,21.22251557,21.78982708,25.77631285,14.70164526,14.85636705,15.52527465,15.02776232,22.92955183,0.655388401,-0.609577953
ENSG00000160075.12,SSU72,-7.905156492,35.20851959,0.00032521,0.00201621,39.2586384,40.5034264,37.72122872,30.74201556,31.10389741,31.92191108,31.25594135,39.16109784,0.798137516,-0.325290757
ENSG00000146909.8,NOM1,-7.906120211,29.92572671,0.001777773,0.006867181,33.11477972,35.41381198,33.10776875,27.29441825,26.73183277,23.8917488,25.97266661,33.87878682,0.766635085,-0.383388071
ENSG00000198081.11,ZBTB14,-7.920518929,18.02783258,0.000896027,0.004154772,22.52947215,20.45431065,22.98049334,14.85076587,14.86976516,12.48218833,14.06757312,21.98809205,0.639781437,-0.644348962
ENSG00000070087.14,PFN2,-7.921468668,17.22399328,3.78E-05,0.000496614,20.91844763,21.3722274,21.2635078,12.39089764,14.1940352,13.20484398,13.26325894,21.18472761,0.626076445,-0.675589272
ENSG00000197479.7,PCDHB11,-7.922787966,13.86841079,0.000684231,0.003417441,17.61016532,18.59918685,17.28006214,10.51175191,11.19216156,8.017136946,9.907016804,17.82980477,0.555643594,-0.847768302
ENSG00000241468.8,ATP5MF,-7.922852451,13.98706934,0.000674723,0.003382723,19.28383578,16.88994102,17.67170989,11.54915832,9.38063893,9.147132093,10.02564311,17.94849557,0.558578466,-0.840168139
ENSG00000223501.9,VPS52,-7.923586267,17.43945534,0.002535389,0.00905826,18.5866564,22.55715121,23.05993781,13.53149916,13.20239219,13.69909528,13.47766221,21.40124847,0.629760559,-0.667124688
ENSG00000143379.12,SETDB1,-7.936356141,30.99557217,0.001650286,0.006506489,33.99399191,35.84624664,35.05101218,29.36290349,25.85708663,25.86219218,27.0273941,34.96375024,0.773011874,-0.37143752
ENSG00000133678.14,TMEM254,-7.936510176,16.82636301,0.000469294,0.002610588,20.99121485,19.3795643,22.01307514,12.60322181,13.95576948,12.01533247,12.85810792,20.7946181,0.618338258,-0.693531825
ENSG00000065970.9,FOXJ2,-7.945020491,10.42923955,0.001045342,0.004671164,13.70595119,14.98233519,14.516963,8.543890977,5.976679062,4.849617867,6.456729302,14.40174979,0.448329501,-1.157368659
ENSG00000236287.8,ZBED5,-7.962331032,15.53134024,0.000397321,0.002326349,19.88379202,17.78535407,20.86837117,11.41437265,11.34743324,11.88871827,11.55017472,19.51250575,0.591937031,-0.756484382
ENSG00000213160.10,KLHL23,-7.987418017,12.8115788,9.33E-07,7.18E-05,16.43565657,16.92146815,17.05873871,8.648520037,8.734395328,9.070694016,8.817869793,16.80528781,0.52470805,-0.930413172
ENSG00000121060.18,TRIM25,-7.989175179,24.60915581,0.000413609,0.002388349,27.32213795,30.3755461,28.11354615,21.00032296,20.5201441,20.32323761,20.61456822,28.6037434,0.720694768,-0.472539722
ENSG00000125107.19,CNOT1,-7.993920741,45.9386217,0.001440823,0.005900405,48.40525369,49.80459799,51.59689451,40.24923209,42.86110729,42.7146446,41.94166133,49.93558207,0.839915339,-0.25168418
ENSG00000197312.12,DDI2,-8.00871939,20.05000499,0.000673646,0.003378542,22.97472016,23.30351527,25.88485863,15.38919773,17.04475061,15.70298754,16.04564529,24.05436468,0.667057538,-0.584116886
ENSG00000136231.14,IGF2BP3,-8.028987486,11.93127117,7.11E-08,2.00E-05,15.92886247,15.86452962,16.04390264,8.022045343,7.722111759,8.00617517,7.916777424,15.94576491,0.496481509,-1.010188108
ENSG00000182858.14,ALG12,-8.045812368,14.62744428,0.000498467,0.002718583,17.91242784,18.25337942,19.78524413,9.227367067,11.99460451,10.59164271,10.6045381,18.65035046,0.568597256,-0.814520958
ENSG00000099998.19,GGT5,-8.054178339,4.752837209,3.03E-05,0.000438194,9.124242923,9.430852945,7.784683269,0.95667748,0.513375283,0.707191356,0.72574804,8.779926379,0.082659923,-3.596668167
ENSG00000197226.13,TBC1D9B,-8.056511396,11.42167916,0.000105329,0.000941337,14.68109486,15.9956694,15.6730403,8.235719399,6.313539555,7.631011428,7.393423461,15.44993486,0.478540753,-1.063286303
ENSG00000165617.15,DACT1,-8.059629009,17.67915411,0.001472358,0.005997068,22.00896217,22.25479655,20.86314713,11.36606822,14.17533456,15.40661604,13.64933961,21.70896861,0.628741966,-0.669460035
ENSG00000164850.15,GPER1,-8.063190988,4.656392121,0.002041529,0.007663173,9.709962854,10.34038429,6.013615699,1.048941474,0.160824651,0.664623755,0.624796627,8.687987615,0.071915,-3.797563477
ENSG00000171792.11,RHNO1,-8.071737385,32.37588437,0.002782893,0.009754869,35.01282937,35.35425658,38.86817324,27.71678612,29.97208055,27.33118037,28.34001568,36.41175306,0.77832055,-0.361563645
ENSG00000015171.20,ZMYND11,-8.080574641,6.72289732,8.40E-06,0.000214404,10.4734947,10.3108944,11.50516482,2.654624174,2.889455817,2.503750007,2.682609999,10.76318464,0.249239429,-2.004395775
ENSG00000173757.10,STAT5B,-8.085887506,9.537447248,9.69E-06,0.00023208,14.03120853,13.81444145,12.89552302,5.433871574,5.875224382,5.174414528,5.494503495,13.580391,0.404590965,-1.305463993
ENSG00000105723.13,GSK3A,-8.098247801,23.5711758,0.000214512,0.00151564,28.73887648,28.03559261,26.08643001,19.30241622,19.35034041,19.91339907,19.5220519,27.6202997,0.706800871,-0.500624276
ENSG00000205336.14,ADGRG1,-8.124027461,8.189327752,6.58E-08,1.97E-05,12.3118843,12.10267943,12.33946071,4.256064419,4.146370966,3.979506679,4.127314021,12.25134148,0.336886702,-1.569664615
ENSG00000262919.8,CCNQ,-8.124259884,25.85507148,0.001000715,0.004506944,30.01042768,31.6887863,28.05239029,22.10003117,22.48663245,20.79216099,21.79294154,29.91720142,0.72844185,-0.457114286
ENSG00000159461.15,AMFR,-8.125600483,18.48248708,0.000131535,0.001096577,21.5024126,22.55927343,23.57417595,14.62790078,15.0294242,13.60173555,14.41968684,22.54528733,0.639587628,-0.644786063
ENSG00000154370.16,TRIM11,-8.127942907,30.7504593,0.00046107,0.002575665,35.02998209,36.0544574,33.35885277,25.53070794,27.37237269,27.15638292,26.68648785,34.81443075,0.766535235,-0.383575986
