Geneid,GeneSymbol,logFC,AveExpr,P.Value,adj.P.Val,DMSO1_S1,DMSO2_S2,DMSO3_S3,JOI_Plus_PAN_1_S10,JOI_Plus_PAN_2_S11,JOI_Plus_PAN_3_S12,AvgCase,AvgControl,FoldChange,log2FC_Actual
ENSG00000170122.6,FOXD4,-116.6398931,69.49756229,1.19E-06,3.76E-05,133.5298496,123.2777771,126.6448999,15.18680077,7.607266625,10.73877978,11.17761572,127.8175088,0.087449801,-3.515401087
ENSG00000111276.11,CDKN1B,-116.8027197,114.0897424,3.28E-06,6.28E-05,172.5994025,164.4089773,180.4649269,55.92746561,54.60752333,56.53015865,55.68838253,172.4911022,0.322847856,-1.631073649
ENSG00000111676.15,ATN1,-117.1215771,74.44124313,6.88E-06,9.93E-05,139.32641,137.6263653,122.0533198,15.22682142,16.50227913,15.91226315,15.88045457,133.0020317,0.11940009,-3.06612417
ENSG00000147274.14,RBMX,-117.682195,159.7401432,3.48E-06,6.45E-05,219.1996633,211.7137944,224.8302643,99.10023742,97.06850585,106.5283938,100.8990457,218.5812407,0.461608898,-1.11525706
ENSG00000175063.17,UBE2C,-117.9716423,233.9641714,5.96E-06,9.09E-05,295.801543,298.3606925,284.6877422,169.5921513,181.1563136,174.1865859,174.9783503,292.9499925,0.597297678,-0.743477982
ENSG00000100219.16,XBP1,-118.0899492,91.34715896,3.27E-07,1.77E-05,153.1714151,148.2073924,149.7975931,37.09934629,29.10439035,30.70281645,32.30218436,150.3921336,0.214786396,-2.219025475
ENSG00000112984.12,KIF20A,-118.1755553,164.6572239,5.57E-06,8.75E-05,216.0085986,227.4199454,227.8064605,100.0463176,104.2540078,112.4080133,105.5694463,223.7450015,0.471829295,-1.0836631
ENSG00000103202.13,NME4,-118.6291129,72.35911116,2.56E-07,1.60E-05,136.0663382,131.6993657,127.2552989,11.25944377,13.41405946,14.46016092,13.04455472,131.6736676,0.0990673,-3.335447258
ENSG00000105677.12,TMEM147,-118.642795,221.0565386,0.003879487,0.009981347,264.0982855,315.2788991,261.7566237,136.8097667,191.1742365,157.2214202,161.7351411,280.3779361,0.576846892,-0.793739648
ENSG00000156261.13,CCT8,-119.0567075,339.9440747,0.000515347,0.001998339,384.7788539,385.3781463,428.2602851,275.0412082,284.7898832,281.4160713,280.4157209,399.4724285,0.701965144,-0.510528699
ENSG00000167965.18,MLST8,-119.5602545,134.6532552,0.000143209,0.000758574,212.2419119,195.4466168,175.6116188,76.15953775,79.43729836,69.02254782,74.87312798,194.4333825,0.385083708,-1.376756006
ENSG00000106263.18,EIF3B,-119.6559668,188.9971648,9.60E-07,3.29E-05,254.1166303,248.5959421,243.7628721,128.1636248,126.1466367,133.1972828,129.1691814,248.8251482,0.519116264,-0.945870406
ENSG00000170837.3,GPR27,-120.1766503,65.34358614,1.22E-06,3.78E-05,118.2903478,129.3062858,128.6991002,2.357130011,6.297158254,7.111494737,5.255261001,125.4319113,0.041897321,-4.576998205
ENSG00000143799.14,PARP1,-120.3225867,215.1577903,1.16E-06,3.68E-05,278.1526054,273.1916108,274.6130347,156.3432953,148.3192932,160.3269023,154.9964969,275.3190836,0.562970408,-0.828869004
ENSG00000073111.14,MCM2,-120.3674478,87.75467128,1.84E-07,1.35E-05,144.2871057,151.6380737,147.8900062,25.65972496,30.36814106,26.68497608,27.57094737,147.9383952,0.18636776,-2.423775785
ENSG00000109475.17,RPL34,-120.6898197,451.865552,0.001480824,0.004567601,484.8877803,504.8040316,546.9395735,401.082768,383.1640038,390.3151544,391.5206421,512.2104618,0.764374552,-0.387648348
ENSG00000162073.14,PAQR4,-120.7373021,131.5702487,4.35E-05,0.000327897,207.4452115,186.1967401,182.1747476,64.51620492,73.86744844,75.22113961,71.20159766,191.9388997,0.370959705,-1.43066561
ENSG00000064195.7,DLX3,-121.0290855,89.9321161,9.21E-07,3.19E-05,151.8023553,154.5936517,144.9439695,33.00674404,30.05057688,25.19539917,29.41757336,150.4466588,0.195534906,-2.354501918
ENSG00000125817.8,CENPB,-121.4469392,267.1710885,0.002815893,0.007662994,334.4641859,350.7964775,298.4230109,217.6405836,226.9815829,174.7206901,206.4476189,327.8945581,0.629615874,-0.667456179
ENSG00000111206.13,FOXM1,-121.565709,94.93882671,2.56E-07,1.60E-05,154.5277118,160.7456854,151.8916465,34.49982298,32.42931521,35.53877842,34.1559722,155.7216812,0.219339863,-2.188760063
ENSG00000172809.13,RPL38,-121.6988152,774.4238332,1.37E-05,0.000153978,843.2659463,825.6858812,836.867895,716.891626,718.6627089,705.1689419,713.5744256,835.2732408,0.854300594,-0.22718431
ENSG00000270170.2,NCBP2AS2,-122.5972099,204.692424,0.000377947,0.001573317,278.7405317,275.9337491,243.298806,150.3198704,152.984755,126.8768315,143.393819,265.9910289,0.539092689,-0.891394751
ENSG00000161179.14,YDJC,-122.7577138,112.3157581,0.000356721,0.00150598,180.6302064,193.447948,147.0056906,53.57699258,49.31468887,49.91902214,50.93690119,173.694615,0.2932555,-1.769769928
ENSG00000170855.4,TRIAP1,-123.5582319,174.2591282,0.000120035,0.000668031,247.595849,232.6407407,227.8781429,113.1811853,96.20788497,128.0509666,112.4800123,236.0382442,0.476532999,-1.069351975
ENSG00000092199.18,HNRNPC,-123.5983145,141.9394886,2.12E-06,4.91E-05,202.6391304,196.934677,211.6421302,77.5187876,80.9187511,81.98345541,80.14033137,203.7386459,0.393348699,-1.346119282
ENSG00000105197.11,TIMM50,-123.7911244,106.6836389,1.01E-06,3.39E-05,168.5557781,163.7585907,173.4232347,40.35590816,49.40408475,44.60423723,44.78807672,168.5792012,0.26567973,-1.912239931
ENSG00000164086.10,DUSP7,-124.1346374,108.3663258,4.24E-05,0.000322707,168.0328894,185.5561481,157.711896,51.80799079,46.27366904,40.81536145,46.29900709,170.4336445,0.271654152,-1.880157
ENSG00000106628.12,POLD2,-126.1596394,261.2594984,2.50E-05,0.000226778,323.7700043,335.4046682,313.8432817,206.9626228,190.305173,197.2712402,198.1796787,324.3393181,0.611025761,-0.710694889
ENSG00000134222.16,PSRC1,-126.5631971,107.2313407,1.17E-05,0.00013868,163.6756323,175.458159,172.4050265,48.02287241,32.72827656,51.09807761,43.94974219,170.5129393,0.257750188,-1.955954614
ENSG00000188643.11,S100A16,-126.6653747,74.34259603,1.49E-05,0.000163316,147.0433757,123.8955418,142.0869327,12.26937631,10.63072978,10.12961992,11.00990867,137.6752834,0.079970118,-3.644395172
ENSG00000120802.14,TMPO,-126.6870996,116.2534249,4.33E-06,7.36E-05,174.3481024,174.1856627,190.257159,52.41401774,51.94584469,54.3697629,52.90987511,179.5969747,0.294603376,-1.763154131
ENSG00000124172.10,ATP5F1E,-127.021474,230.8547622,0.000372607,0.001556596,297.5125116,270.6389152,314.9450709,167.6749288,178.8339526,155.5231942,167.3440252,294.3654992,0.56849062,-0.814791549
ENSG00000166197.17,NOLC1,-127.1143895,388.1779419,0.000122734,0.000677758,450.0142924,439.0807034,466.1104142,321.7774017,312.1283647,339.9564753,324.6207472,451.7351367,0.718608585,-0.476721925
ENSG00000123095.6,BHLHE41,-127.8295596,79.15666784,4.79E-08,7.20E-06,144.588106,143.4385886,141.1876483,13.67869656,13.28841223,18.75855541,15.24188807,143.0714476,0.106533402,-3.230622255
ENSG00000176087.16,SLC35A4,-128.018039,189.2079754,0.000177434,0.000890622,246.536156,267.3750835,245.7397451,140.4707705,129.1755195,105.9505776,125.1989559,253.2169949,0.494433464,-1.016151705
ENSG00000174684.7,B4GAT1,-128.3159052,141.005721,4.03E-05,0.000312876,208.9301034,216.9139589,189.6469586,81.89285411,69.5319199,79.11853121,76.84776841,205.1636736,0.374568105,-1.416700038
ENSG00000135940.7,COX5B,-128.5580543,320.2461087,0.003003981,0.008089255,378.0349352,416.7252287,358.8152438,288.7589161,232.3501851,246.7921436,255.9670816,384.5251359,0.665670609,-0.587119623
ENSG00000132768.14,DPH2,-129.2288351,120.9391817,4.48E-05,0.00033453,183.9533734,201.650192,171.0572324,56.05399719,60.65239175,52.26790364,56.32476419,185.5535993,0.303549834,-1.719994712
ENSG00000142507.10,PSMB6,-130.4765586,187.566582,6.22E-05,0.000418489,238.1765441,265.3704002,254.8676397,113.5159441,133.9994701,119.469494,122.3283027,252.8048613,0.483884298,-1.047265971
ENSG00000117724.13,CENPF,-130.575354,157.7568416,3.15E-05,0.000264813,219.3395266,210.6974072,239.0966221,94.02302829,88.90897586,94.47548979,92.46916465,223.0445186,0.414577167,-1.270287433
ENSG00000162068.2,NTN3,-131.0244554,66.85423431,3.76E-08,6.70E-06,135.4712139,129.633805,131.9943673,0.728622615,0,3.297397174,1.342006596,132.366462,0.01013857,-6.624002057
ENSG00000126432.14,PRDX5,-131.2298952,218.3115682,2.85E-06,5.87E-05,290.5672284,286.6759754,274.5363435,154.6620437,153.8980924,149.5297256,152.6966206,283.9265158,0.537803312,-0.894849455
ENSG00000109113.20,RAB34,-131.4190931,139.6115573,2.14E-05,0.00020436,192.6342253,212.7478519,210.5812345,77.55027805,79.62523854,64.53051569,73.90201076,205.3211039,0.359933827,-1.474196399
ENSG00000173898.14,SPTBN2,-131.6492054,75.50839438,1.27E-07,1.09E-05,143.3684399,144.3559248,136.2746266,10.35035477,8.900648463,9.800371746,9.68379166,141.3329971,0.068517557,-3.867382481
ENSG00000136718.10,IMP4,-131.6904433,141.6073185,9.53E-05,0.000566531,189.8647608,224.16412,208.3287397,84.40386698,67.22623295,75.65619062,75.76209685,207.4525402,0.365202069,-1.453233157
ENSG00000182004.13,SNRPE,-132.0049899,198.6060702,0.000722558,0.002596402,254.0036008,242.3779018,297.4441929,122.1085782,136.0759799,139.6261677,132.6035753,264.6085652,0.501131077,-0.996740087
ENSG00000100941.9,PNN,-133.2662273,347.3659861,0.001087496,0.003568168,395.393389,400.8927031,445.7112072,274.2657715,265.2307187,302.7021271,280.7328725,413.9990998,0.6781002,-0.560429624
ENSG00000173660.12,UQCRH,-133.6545972,212.9596746,2.65E-06,5.59E-05,279.2976472,277.0162114,283.0470611,155.7003409,141.197127,141.4996602,146.132376,279.7869732,0.522298713,-0.937052946
ENSG00000180616.9,SSTR2,-134.1872417,100.2731501,1.05E-06,3.48E-05,164.5483204,162.041141,175.5108514,32.68064237,32.51029453,34.34765083,33.17952924,167.3667709,0.198244425,-2.334647801
ENSG00000094916.16,CBX5,-134.6716505,107.9447332,3.32E-07,1.78E-05,172.6801166,173.9946843,179.1668746,41.48146957,35.75334015,44.59191417,40.60890796,175.2805585,0.231679476,-2.10979785
ENSG00000177383.5,MAGEF1,-135.1206529,328.8663506,0.001509546,0.004637948,395.5696295,376.7089021,417.0014996,289.2271968,266.8753332,227.8155424,261.3060241,396.4266771,0.659153481,-0.601313665
ENSG00000176890.16,TYMS,-135.8315456,90.21588831,6.66E-07,2.67E-05,155.1646736,153.5189515,165.7113582,22.54937389,21.78840932,22.56256335,22.30011552,158.1316611,0.141022458,-2.826003164
ENSG00000168268.11,NT5DC2,-136.3945651,191.3587889,1.12E-05,0.000135575,263.6089869,268.7743117,246.2849157,119.2589966,126.7439471,123.4815752,123.1615063,259.5560714,0.474508285,-1.075494818
ENSG00000143222.12,UFC1,-137.968218,107.6954197,3.83E-06,6.86E-05,174.1196231,171.8787354,184.0402277,36.18478178,32.83096617,47.11818429,38.71131075,176.6795287,0.219104675,-2.190307827
ENSG00000087460.28,GNAS,-138.9823755,141.5650742,1.21E-07,1.08E-05,207.346407,214.3619248,211.460454,75.16319004,69.03233541,72.02613406,72.0738865,211.056262,0.341491344,-1.550079086
ENSG00000172336.5,POP7,-139.3134522,263.9385029,0.002151778,0.006169752,372.5603193,329.8525524,298.3728153,174.7600809,196.610689,211.4745606,194.2817768,333.595229,0.582387756,-0.77994807
ENSG00000176340.4,COX8A,-139.7227768,195.3919451,0.001021373,0.003399012,279.5995824,287.9366245,228.2237937,128.3917119,137.118891,111.0810673,125.5305567,265.2533335,0.473247801,-1.079332293
ENSG00000179431.7,FJX1,-141.4654198,99.4502742,3.65E-07,1.88E-05,171.7713684,174.9927056,163.7848783,30.19725854,26.67150498,29.28392939,28.7175643,170.1829841,0.168745215,-2.567081499
ENSG00000102007.11,PLP2,-142.3999722,186.0944768,4.95E-05,0.000357714,243.0179257,258.3516682,270.5137948,116.9140252,102.5310821,125.238365,114.8944907,257.2944629,0.446548633,-1.163110789
ENSG00000155760.3,FZD7,-142.564248,151.3255805,2.71E-05,0.000239126,210.7262911,239.1324024,217.9644202,84.62680842,74.09462056,81.40894065,80.04345654,222.6077046,0.359571816,-1.475648152
ENSG00000179041.4,RRS1,-142.6968691,183.3819494,3.87E-05,0.000303962,251.202008,269.4796636,243.5094803,121.8955982,100.8727345,113.3322118,112.0335148,254.730384,0.439812138,-1.185040674
ENSG00000125901.6,MRPS26,-143.2780586,171.3795201,3.63E-06,6.63E-05,253.1765066,239.33177,236.5473718,104.7834866,95.11233064,99.32565517,99.74049082,243.0185495,0.410423365,-1.284815231
ENSG00000082641.16,NFE2L1,-143.3577565,241.571193,3.35E-07,1.78E-05,310.6222818,312.4061906,316.7217412,172.1364175,173.5296954,164.0108315,169.8923148,313.2500712,0.542353635,-0.882694245
ENSG00000101361.17,NOP56,-144.0641263,620.7669965,0.000100433,0.00058594,674.7498244,707.6480581,695.9992965,562.5288131,536.31033,547.3656571,548.7349334,692.7990597,0.792054963,-0.336327549
ENSG00000167085.13,PHB,-144.1805487,243.709565,8.90E-06,0.000117194,319.6768724,323.8842073,303.8384383,177.7383204,172.3948846,164.7246668,171.6192906,315.7998393,0.543443249,-0.879798711
ENSG00000166441.13,RPL27A,-144.3696574,315.9251781,4.31E-06,7.34E-05,377.4286478,392.348984,394.5523884,248.8651653,238.6986057,243.657277,243.7403494,388.1100068,0.628018719,-0.671120533
ENSG00000179085.8,DPM3,-144.5677966,173.1067638,3.70E-05,0.000295841,249.504935,256.6951604,229.9718908,91.27832728,111.2510718,99.93919731,100.8228655,245.3906621,0.410866757,-1.283257488
ENSG00000149792.9,MRPL49,-144.8353409,138.9272195,2.35E-05,0.000218331,199.4435454,206.7631708,227.8279536,71.60848016,62.29233617,65.62783096,66.5095491,211.34489,0.314696746,-1.667965835
ENSG00000130725.8,UBE2M,-144.9761515,171.8307678,1.60E-05,0.000171317,238.5515736,256.2396233,238.1653338,89.61406605,109.1990099,99.21500023,99.34269207,244.3188436,0.406610848,-1.298279391
ENSG00000182952.5,HMGN4,-145.0678477,139.4940861,3.31E-05,0.000274999,199.7189601,205.6125593,230.7525105,66.62670439,64.35583182,69.8979505,66.96016224,212.02801,0.315808097,-1.662879936
ENSG00000131143.10,COX4I1,-145.6973882,268.786242,0.000200577,0.000974664,347.9928637,361.4025597,315.509385,186.520998,198.0606203,203.2310254,195.9375479,341.6349361,0.573529013,-0.802061624
ENSG00000108424.11,KPNB1,-146.0426792,209.9799774,8.27E-06,0.00011209,271.8317572,282.555947,294.6162468,136.7765196,132.1943324,141.9050615,136.9586378,283.001317,0.483950532,-1.047068509
ENSG00000149273.15,RPS3,-146.3277563,402.5839132,0.000149736,0.000782729,501.3208438,468.755833,457.1666972,333.1784531,322.7989659,332.2826861,329.420035,475.7477913,0.692425779,-0.530268658
ENSG00000099901.17,RANBP1,-146.3658136,119.6148809,7.82E-09,3.57E-06,191.2984883,193.4291231,193.6657516,49.08726345,44.54542591,45.66323282,46.43197406,192.7977877,0.240832504,-2.053897973
ENSG00000101365.21,IDH3B,-147.3724483,147.6366901,1.25E-06,3.81E-05,221.3512885,223.8151566,218.8022976,78.75741261,64.87547873,78.21850653,73.95046596,221.3229142,0.33412928,-1.581521683
ENSG00000101182.15,PSMA7,-147.4436825,211.8597241,1.36E-07,1.13E-05,286.6661204,285.749199,284.3293767,143.5886203,133.9300796,136.8949485,138.1378828,285.5815653,0.483707282,-1.047793837
ENSG00000142864.15,SERBP1,-147.8102004,399.7331645,9.15E-05,0.000551741,465.0567157,464.4766157,491.3814627,319.6505058,315.0956449,342.7380421,325.8280643,473.6382647,0.687925973,-0.539674768
ENSG00000284526.1,AC015802.6,-149.2368777,292.7031254,1.41E-05,0.000156563,367.7903444,353.656667,380.5176815,221.0995997,220.4601609,212.694299,218.0846865,367.3215643,0.593715991,-0.752155124
ENSG00000053372.5,MRTO4,-149.2855585,128.9336043,1.25E-06,3.81E-05,208.8558955,194.1139305,207.7593247,55.86130057,54.25014589,52.76102866,54.29082504,203.5763836,0.266685281,-1.906789894
ENSG00000091136.15,LAMB1,-149.7078441,99.32219357,3.71E-08,6.70E-06,175.4118603,170.6069429,176.5095436,23.62985117,22.71530731,27.05965611,24.46827153,174.1761156,0.140480062,-2.831562708
ENSG00000120438.12,TCP1,-149.7124363,301.8637548,9.96E-06,0.000125131,378.8624283,371.1064392,380.1910513,229.1470009,213.7909391,238.08467,227.0075366,376.719973,0.602589597,-0.730752328
ENSG00000132646.11,PCNA,-150.3980855,232.7107023,4.93E-05,0.000356497,299.8922237,294.3793935,329.4576179,158.2579055,155.7475154,158.5295576,157.5116595,307.909745,0.511551395,-0.967048902
ENSG00000176749.9,CDK5R1,-152.0582327,124.838328,5.63E-05,0.000390535,188.3724369,190.6873416,223.5425546,47.74299257,48.5274085,50.15723385,48.80921164,200.8674444,0.242992147,-2.041018403
ENSG00000143314.12,MRPL24,-152.1026928,179.8551044,9.06E-06,0.000118035,262.4591212,260.5441462,244.7160852,102.1463317,95.88942346,113.375519,103.803758,255.9064509,0.405631658,-1.30175784
ENSG00000063046.18,EIF4B,-152.4003212,302.4919094,1.85E-07,1.35E-05,378.4920138,375.4523495,382.1318467,228.3580611,221.1109213,229.406264,226.2917488,378.69207,0.597561361,-0.74284123
ENSG00000105258.9,POLR2I,-152.8560773,185.4826689,7.53E-05,0.000477232,262.1238344,266.2587912,257.3494969,131.0334577,90.0155909,106.1148421,109.0546302,261.9107075,0.416380954,-1.264024016
ENSG00000144354.14,CDCA7,-153.3012125,106.3283644,5.87E-08,7.87E-06,186.5810265,178.4375769,183.9183084,28.69698002,31.34772408,28.98857025,29.67775811,182.9789706,0.16219218,-2.624223834
ENSG00000089685.15,BIRC5,-153.5403736,188.9941391,1.18E-07,1.07E-05,266.658316,260.4412877,270.1933741,112.2127822,110.835076,113.6239988,112.2239523,265.7643259,0.422268685,-1.243766834
ENSG00000165672.7,PRDX3,-153.7909404,266.3669401,9.99E-05,0.000583401,336.0746501,325.2791815,368.4333992,192.9322141,187.9013764,187.5808192,189.4714699,343.2624102,0.551972672,-0.857331253
ENSG00000116161.18,CACYBP,-154.0572762,159.8501013,1.96E-05,0.000193982,233.2346137,223.7778241,253.6237803,79.54854211,81.47196291,87.44388454,82.82146318,236.8787394,0.349636541,-1.516072122
ENSG00000101412.13,E2F1,-154.5797131,96.00672611,2.76E-07,1.63E-05,168.1319972,173.0002282,178.7575225,21.6927697,19.17242782,15.28541119,18.71686957,173.2965826,0.108004839,-3.210832138
ENSG00000101158.15,NELFCD,-155.688561,122.0957583,6.60E-07,2.65E-05,193.3910337,208.1871805,198.241902,44.86784395,44.54443939,43.34215009,44.25147781,199.9400388,0.221323743,-2.175769865
ENSG00000143436.11,MRPL9,-155.913018,191.4811783,8.45E-05,0.000519846,286.5515889,250.3747309,271.3867422,125.0899305,115.4410473,100.0430302,113.5246694,269.4376873,0.421339236,-1.246945825
ENSG00000078549.15,ADCYAP1R1,-156.9537078,87.71161696,2.42E-08,5.45E-06,163.8163219,170.4263135,164.3227771,8.700225881,9.398942437,9.605120921,9.23476308,166.1884708,0.055568013,-4.169601541
ENSG00000143320.9,CRABP2,-157.0808346,252.0609555,1.64E-06,4.36E-05,326.102548,340.1302178,325.5713527,174.4632947,168.7549191,177.3434009,173.5205383,330.6013728,0.524863332,-0.929986282
ENSG00000112667.13,DNPH1,-158.3925619,94.94278719,1.21E-05,0.000141878,186.6010655,176.8512278,158.9649111,17.24034948,11.10332053,18.89584875,15.74650625,174.1390681,0.090424891,-3.467136236
ENSG00000168792.5,ABHD15,-158.7508371,112.0812781,5.38E-07,2.36E-05,184.695594,190.8937164,198.7807795,32.93978131,34.7849495,30.39284787,32.70585956,191.4566967,0.170826407,-2.549397087
ENSG00000160818.17,GPATCH4,-158.8130609,155.5754996,2.62E-06,5.55E-05,225.456875,236.3465121,243.1427032,80.4837391,70.02031936,78.00284904,76.16896917,234.9820301,0.32414806,-1.625275157
ENSG00000143575.15,HAX1,-158.9226515,283.7810445,2.12E-05,0.00020351,368.364325,374.7199814,346.6428042,198.3010619,201.7362205,212.9218737,204.3197187,363.2423702,0.562488673,-0.830104051
ENSG00000196531.14,NACA,-158.9601029,231.3018519,0.000537348,0.002062122,289.607927,292.8009316,349.9368515,149.6405113,157.1857624,148.6391275,151.8218004,310.7819033,0.488515576,-1.033523533
ENSG00000135404.12,CD63,-159.6329392,236.2942454,4.27E-06,7.32E-05,307.2829318,317.5283234,323.5208898,158.1145969,147.4275632,163.8911671,156.4777757,316.110715,0.495009401,-1.01447217
ENSG00000228474.6,OST4,-159.7221738,512.7243679,0.000842424,0.002917433,623.634359,569.7559141,584.3660913,457.9845829,405.831736,434.7735241,432.863281,592.5854548,0.730465585,-0.453111791
ENSG00000178498.16,DTX3,-159.8935249,124.3543559,3.81E-05,0.000301233,205.9348467,222.3228509,184.6456573,42.05360065,45.85621154,45.3129681,44.40759343,204.3011183,0.217363438,-2.201818806
